Board
JobName,PCBResult,PCBName
C:\KohYoung\KY_JOB\627-351-12A_BOT_JOB_DS-406546\627-351-12A_BOT_JOB_DS-406546.mdb,GOOD,627-351-12ABOT_JOB_DS-406546
Panel 
 ArrayBarcode,PanelResult,PanelInspectionDate,PanelInspectionStartTime,PanelInspectionEndTime 
508BFD5,GOOD,2026-06-12,14:09:02,14:09:31
Pad 
 ComponentID,PadNo,Volume,Height,Area,OffsetX,OffsetY,PadResult 
,17839,110.8985,154.847,90.95502,0.009997237,-0.0005244365,GOOD,
,17840,103.1625,138.8375,94.36666,0.00126948,-0.004458959,GOOD,
,17841,100.8075,120.6389,106.1229,-0.003843784,0.01320123,GOOD,
,17842,120.3192,162.0569,94.29123,0.002199921,-0.00469555,GOOD,
,17843,111.6629,149.7149,94.72125,0.007036364,0.003051503,GOOD,
,17844,101.2119,136.1243,94.42768,-0.001304844,0.005180961,GOOD,
,17845,93.69918,123.2817,96.52523,0.0003536434,0.00481996,GOOD,
,17846,106.2286,139.9476,96.40064,-0.002035307,0.006271318,GOOD,
,17847,95.97787,133.453,91.33697,0.001624342,-0.006922602,GOOD,
,17848,93.31979,128.5789,92.17385,0.009352149,-0.001744059,GOOD,
,17849,87.4416,122.4266,90.70811,-0.001988954,-0.004651649,GOOD,
,17850,96.42548,131.7032,92.98208,-0.004634006,-0.01046683,GOOD,
,17851,90.01619,127.1347,89.92083,0.003999866,0.006603044,GOOD,
,17852,105.6232,144.5591,92.7935,0.001357271,0.0007781123,GOOD,
,17853,104.1101,125.4397,105.4052,0.001136554,0.006283507,GOOD,
,17854,106.3798,140.1708,96.38409,0.008647279,0.0039833,GOOD,
,17855,103.8356,150.0197,87.90257,0.006738804,-0.0003634388,GOOD,
,17856,92.69216,133.1244,88.42784,-0.002325535,0.008291013,GOOD,
,17857,92.50011,128.4796,91.43486,-0.002648689,-0.01035217,GOOD,
,17858,110.8687,144.9146,97.16293,0.001146304,-0.002649019,GOOD,
,17859,111.3764,141.115,100.236,0.005780311,0.00973016,GOOD,
,17860,107.0773,139.0107,97.82568,-0.001258491,0.00738849,GOOD,
,17861,99.22709,124.2627,101.4129,0.006075413,0.003585691,GOOD,
,17862,109.4263,142.804,97.31619,0.005230325,0.009027661,GOOD,
,17863,107.8803,140.5293,97.49426,0.00391695,0.006107882,GOOD,
,17864,112.1129,143.4766,99.23804,0.005516896,-0.0147282,GOOD,
,17865,119.6076,165.8322,91.59959,0.00530471,-0.01171573,GOOD,
,17866,105.9491,137.9723,97.52343,0.00437303,-0.004283315,GOOD,
,17867,103.814,138.4871,95.20292,0.005266908,-0.01286705,GOOD,
,17868,93.32561,127.9244,92.65126,0.00911191,0.008956924,GOOD,
,17869,108.5426,150.4398,91.63071,0.006238828,0.00180992,GOOD,
,17870,101.6493,130.9402,98.59053,0.005516896,0.00492241,GOOD,
,17871,107.0635,138.591,98.10926,0.001921882,-0.003112489,GOOD,
,17872,110.4024,146.2429,95.87546,0.003155997,0.004319922,GOOD,
,17873,106.4109,145.1318,93.1166,0.004213271,-0.01172792,GOOD,
,17874,101.7622,141.2123,91.5204,0.003138914,0.003658867,GOOD,
,17875,103.1005,139.6764,93.74356,-0.0009158164,-0.0009464236,GOOD,
,17876,105.601,144.0454,93.10489,0.00389743,0.005219987,GOOD,
,17877,108.674,144.7048,95.37762,-0.001092638,-0.004002802,GOOD,
,17878,101.6333,137.5925,93.80913,-0.002099942,-0.00861055,GOOD,
,17879,104.132,145.5438,90.86447,0.004941297,-0.01322561,GOOD,
,17880,100.5772,134.741,94.7989,0.002773084,0.01117664,GOOD,
,17881,107.5254,140.0048,97.53755,0.004548633,-0.003192978,GOOD,
,17882,112.9767,153.5798,93.42396,-0.005119357,0.006546954,GOOD,
,17883,103.6337,139.4774,94.36274,0.00548397,0.005988368,GOOD,
,17884,112.6703,137.2171,104.2809,0.004002304,-0.0009854491,GOOD,
,17885,99.64414,131.2844,96.39228,0.004246198,0.007025051,GOOD,
,17886,100.2642,131.4241,96.88895,0.004635226,-0.005278535,GOOD,
,17887,95.3401,132.0826,91.67138,0.005324211,-0.003646677,GOOD,
,17888,101.1158,137.8439,93.16125,0.00667295,-0.007329942,GOOD,
,17889,95.91888,130.5178,93.3336,0.007607068,-0.005815181,GOOD,
,17890,104.504,138.5288,95.8069,0.01163377,0.0037345,GOOD,
,17891,99.40637,134.7955,93.6575,0.005793717,0.001883096,GOOD,
,17892,97.59074,131.6364,94.1535,0.007143676,-0.001797731,GOOD,
,17893,99.79117,135.9739,93.20522,0.005048628,0.008959361,GOOD,
,17894,95.44086,135.7959,89.25887,0.00241944,0.005263908,GOOD,
,17895,93.1867,133.9331,88.36288,0.003794993,0.001578185,GOOD,
,17896,107.0547,136.0997,99.89703,0.005412022,-0.0008927709,GOOD,
,17897,98.1142,130.4912,95.4892,0.001752393,-0.01181574,GOOD,
,17898,101.566,135.1618,95.43292,0.005436417,0.01030583,GOOD,
,17899,93.38052,131.7585,90.00805,0.007226592,0.004210139,GOOD,
,17900,106.2914,138.7835,97.26671,0.006604659,-0.004617499,GOOD,
,17901,110.7593,136.3335,103.1766,-0.001385323,-0.01082052,GOOD,
,17902,111.3993,133.0138,106.3627,0.001841403,-0.009576496,GOOD,
,17903,108.5793,147.5398,93.46333,-0.002599918,0.00638108,GOOD,
,17904,106.0252,151.1433,89.08893,0.005019358,-0.01151326,GOOD,
,17905,112.6458,152.1265,94.04028,0.01184108,0.0004122357,GOOD,
,17906,112.7962,156.6373,91.45409,0.0005390164,-0.002517315,GOOD,
,17907,120.0143,150.4136,101.3328,0.008032679,-0.002017257,GOOD,
,17908,99.96461,142.6457,89.00027,7.312625E-06,0.01147424,GOOD,
,17909,102.8716,142.5525,91.64823,0.000137801,0.007403118,GOOD,
,17910,113.2591,148.925,96.58484,0.009655783,0.007461665,GOOD,
,17911,103.2857,139.5764,93.97929,0.007068072,0.001617231,GOOD,
,17912,94.23394,131.8476,90.76926,0.005919331,0.009093523,GOOD,
,17913,96.73072,138.6304,88.61552,-0.0003756012,0.008478826,GOOD,
,17914,100.7274,141.5286,90.38724,0.002809667,-0.009986294,GOOD,
,17915,106.7012,140.616,96.36919,0.005437636,0.009444773,GOOD,
,17916,100.0157,135.5355,93.71713,0.01153623,0.01200355,GOOD,
,17917,111.4344,143.2198,98.81428,0.0003951015,-0.006249357,GOOD,
,17918,88.04597,124.6972,89.67193,0.003082831,-0.00104156,GOOD,
,17919,88.13121,124.3133,90.03596,0.0008402126,0.004097939,GOOD,
,17920,90.13175,126.7862,90.28374,0.009508231,0.001212309,GOOD,
,17921,88.65849,124.0775,90.74674,0.006825397,0.01541118,GOOD,
,17922,94.5264,131.8405,91.05585,0.005502271,0.01251092,GOOD,
,17923,98.42529,135.9021,91.97808,0.01281544,0.006703056,GOOD,
,17924,106.3811,144.1414,93.73022,0.0002414565,-0.001156198,GOOD,
,17925,99.30283,132.3573,95.28343,0.0004865693,0.006744519,GOOD,
,17926,95.2374,127.8357,94.61481,0.009135067,0.003839387,GOOD,
,17927,98.86392,135.928,92.37037,0.008880205,-0.0005415214,GOOD,
,17928,101.1274,137.1516,93.64223,0.0117045,-0.0006878721,GOOD,
,17929,97.29292,137.169,90.08014,0.01006309,-0.004380888,GOOD,
,17930,95.71938,124.0137,98.02435,0.009243598,-0.006224958,GOOD,
,17931,100.7111,135.6196,94.3102,0.008407041,-0.008073924,GOOD,
,17932,91.60307,130.6123,89.06963,0.00494863,0.006363995,GOOD,
,17933,87.95162,130.2784,85.73833,0.003336475,0.002668541,GOOD,
,17934,89.99934,128.1994,89.15729,0.002519439,0.0008195957,GOOD,
,17935,82.58254,116.6373,89.91964,0.009824073,-0.01240114,GOOD,
,17936,104.552,147.3824,90.09285,0.009210692,-0.002170941,GOOD,
,17937,106.4178,144.9257,93.25514,0.003021853,-0.0006341995,GOOD,
,17938,103.5191,143.5633,91.5758,0.004153531,0.0008976467,GOOD,
,17939,83.19757,118.7861,88.95056,0.0024987,-0.006605482,GOOD,
,17940,100.3703,135.5874,94.01337,0.003174299,0.005610282,GOOD,
,17941,101.245,135.5048,94.89046,0.003887679,-0.01281581,GOOD,
,17942,101.8262,140.4475,92.07658,0.004391331,0.007037241,GOOD,
,17943,102.952,140.9389,92.77,0.003282829,0.002439244,GOOD,
,17944,99.08693,137.7213,91.37324,0.008163148,-0.006776231,GOOD,
,17945,106.3,146.1246,92.38764,0.004068157,0.003978424,GOOD,
,17946,101.9912,140.621,92.11201,0.008060711,-0.009864322,GOOD,
,17947,96.02124,134.8224,90.45007,0.007072947,0.005507832,GOOD,
,17948,100.24,139.4269,91.30576,0.003214538,-0.003705225,GOOD,
,17949,106.003,142.429,94.51994,0.009213129,0.005763946,GOOD,
,17950,114.1458,134.3108,107.9326,0.007626588,-0.003961339,GOOD,
,17951,115.9457,134.5871,109.4095,0.006258329,-0.002439244,GOOD,
,17952,115.117,147.0485,99.42201,0.01219718,0.003519829,GOOD,
,17953,99.6412,131.563,96.18538,0.01210693,-0.006073732,GOOD,
,17954,112.4909,143.9705,99.23099,0.008224126,-0.005932257,GOOD,
,17955,103.2464,143.8202,91.17149,-0.01102404,-0.009376474,GOOD,
,17956,109.4708,142.7843,97.36919,0.004053532,0.008593486,GOOD,
,17957,110.8159,145.1234,96.97694,0.004675465,-0.01425498,GOOD,
,17958,96.56385,134.7995,90.97664,0.007631464,0.01337196,GOOD,
,17959,120.5505,153.2234,99.91885,-0.002775521,0.0004293006,GOOD,
,17960,103.8339,143.3986,91.95981,-0.009589928,-0.004919972,GOOD,
,17961,99.0743,130.0206,96.77264,0.01046309,0.006068856,GOOD,
,17962,108.0485,140.518,97.65417,0.006757106,0.001526971,GOOD,
,17963,99.40453,133.4778,94.58033,0.002766989,0.006300592,GOOD,
,17964,109.9683,142.7203,97.85558,0.008570457,0.003671075,GOOD,
,17965,111.7564,145.1747,97.7654,0.00724855,0.0007464203,GOOD,
,17966,113.727,144.6241,99.8681,0.005941269,-0.002180693,GOOD,
,17967,101.6608,133.2065,96.92415,0.009488731,0.006129842,GOOD,
,17968,101.7187,132.3578,97.6011,0.008166804,0.003205167,GOOD,
,17969,100.197,132.6678,95.9164,0.001643842,0.003875974,GOOD,
,17970,104.6467,143.6369,92.52589,0.006455889,0.0102912,GOOD,
,17971,102.7038,139.587,93.44264,0.01014357,0.007327504,GOOD,
,17972,110.2409,150.2898,93.15735,-0.001107283,0.004397973,GOOD,
,17973,91.79163,127.9144,91.13545,0.003920606,0.001624544,GOOD,
,17974,98.24961,135.5562,92.04819,0.005572999,-0.003493013,GOOD,
,17975,91.4138,123.0905,94.31721,0.008227782,-0.008620301,GOOD,
,17976,114.0423,158.2922,91.49768,0.0078339,0.008247111,GOOD,
,17977,92.9852,132.6738,89.00871,0.004321821,-0.0009049602,GOOD,
,17978,109.2911,142.3459,97.50877,0.008227782,0.007927573,GOOD,
,17979,94.42597,127.5374,94.0281,0.004579122,-0.003039314,GOOD,
,17980,105.9615,138.7151,97.01266,0.009358242,-0.01576487,GOOD,
,17981,101.9805,133.9867,96.66279,0.00427303,-0.003656428,GOOD,
,17982,109.8081,151.647,91.96114,-0.01138987,-0.00194652,GOOD,
,17983,104.3568,145.7959,90.90321,-0.002723094,-0.004876071,GOOD,
,17984,97.16553,133.1887,92.6507,0.0033316,0.004993147,GOOD,
,17985,79.75271,103.2129,98.133,0.005465688,0.01024241,GOOD,
,17986,98.17786,135.0493,92.32621,-0.01133623,0.005310247,GOOD,
,17987,100.876,134.274,95.41119,0.007492444,0.0046614,GOOD,
,17988,102.7808,136.1292,95.88804,0.007979013,-0.007708028,GOOD,
,17989,105.9866,144.661,93.04715,0.006076632,-0.01219626,GOOD,
,17990,107.332,137.4236,99.19087,0.006497348,-0.004478462,GOOD,
,17991,112.2704,145.6911,97.86688,0.0072583,-0.002951492,GOOD,
,17992,123.3067,147.7715,105.9741,0.008109502,-0.00297589,GOOD,
,17993,119.3028,146.987,103.0802,0.006804658,-0.001758706,GOOD,
,17994,94.44331,127.5696,94.0216,0.006622961,0.009552098,GOOD,
,17995,104.7085,137.1806,96.93771,0.008311938,-0.004754098,GOOD,
,17996,103.0101,143.5455,91.13681,-0.009852124,0.004266249,GOOD,
,17997,99.08002,134.9263,93.2595,-0.008531436,0.0005829848,GOOD,
,17998,96.29876,132.9133,92.0144,-0.007329029,-0.004256498,GOOD,
,17999,87.65054,127.0397,87.62315,-0.01330201,0.004634584,GOOD,
,18000,88.76762,128.8975,87.46088,-0.01654581,-0.00276124,GOOD,
,18001,92.28127,134.0953,87.39843,-0.01736287,-0.004610186,GOOD,
,18002,105.4651,145.4875,92.06336,-0.01569461,-0.005976158,GOOD,
,18003,97.50487,135.2929,91.52818,0.008214376,0.001280608,GOOD,
,18004,98.0592,136.3453,91.3381,0.007299758,-0.003317388,GOOD,
,18005,97.09009,136.0898,90.60519,0.007530246,0.002844166,GOOD,
,18006,99.66142,139.6455,90.63663,0.003459651,-0.001763581,GOOD,
,18007,97.94052,136.9352,90.83458,0.01234595,-0.00637133,GOOD,
,18008,96.09738,133.5809,91.36314,0.009297264,-0.01099127,GOOD,
,18009,102.3141,142.289,91.32042,0.004202302,-0.0002463623,GOOD,
,18010,104.2648,141.6407,93.48746,0.003197456,-0.004863861,GOOD,
,18011,97.54971,132.6389,93.40259,0.002170671,-0.009476485,GOOD,
,18012,104.0845,139.4151,94.81568,-0.01177279,0.01066196,GOOD,
,18013,98.44516,123.6789,101.0886,-0.008394854,0.001529408,GOOD,
,18014,112.1552,144.3172,98.69727,0.005958351,-0.000234173,GOOD,
,18015,108.3577,145.1743,94.79246,0.004646195,-0.003161266,GOOD,
,18016,116.139,151.4384,97.39709,0.002556022,0.008981323,GOOD,
,18017,115.3171,146.843,99.73422,0.003155997,-0.007400679,GOOD,
,18018,101.0704,137.8241,93.1327,0.006090058,-0.009744807,GOOD,
,18019,102.8807,144.1507,90.64017,0.0045023,-0.006739644,GOOD,
,18020,103.3544,130.9269,100.2545,0.003286486,0.004976062,GOOD,
,18021,102.0913,131.9326,98.27439,0.007892441,-0.002629516,GOOD,
,18022,93.32086,129.0941,91.80708,0.005768103,-0.002202633,GOOD,
,18023,87.94081,122.154,91.42953,0.003670618,-0.007134814,GOOD,
,18024,98.84442,136.0727,92.25395,0.01233986,-0.01000092,GOOD,
,18025,90.14185,126.0419,90.82705,0.009655783,0.004229662,GOOD,
,18026,97.69613,133.8412,92.70247,0.008329,0.001341594,GOOD,
,18027,100.9319,139.1641,92.10964,0.01563487,-0.004444312,GOOD,
,18028,107.4047,144.526,94.38022,0.003047467,-0.01229382,GOOD,
,18029,105.4914,141.2719,94.83421,0.00972651,0.0005585863,GOOD,
,18030,110.6476,146.1922,96.12174,0.00843875,-0.00237582,GOOD,
,18031,105.7414,142.5218,94.22532,-0.01293374,-0.004919972,GOOD,
,18032,108.7241,144.1612,95.78139,-0.004280343,-0.007756825,GOOD,
,18033,104.2887,141.5091,93.5959,-0.0155873,-0.01060831,GOOD,
,18034,109.8055,147.3447,94.64407,-0.006938803,-0.01346466,GOOD,
,18035,96.88688,129.8045,94.79355,0.004565715,-0.005180961,GOOD,
,18036,96.62544,145.2721,84.47203,-0.01268984,-0.003944274,GOOD,
,18037,115.0463,155.2808,94.09328,0.002458461,0.003195416,GOOD,
,18038,85.27393,121.4436,89.17549,0.01265448,-0.00363205,GOOD,
,18039,86.20837,121.4718,90.1317,0.005329106,0.002124582,GOOD,
,18040,91.97218,126.0345,92.67677,0.01200449,0.004622375,GOOD,
,18041,105.3981,141.2401,94.77161,0.006877824,-0.01118885,GOOD,
,18042,89.27394,124.2719,91.23376,0.009831386,0.006444504,GOOD,
,18043,107.5518,150.9075,90.51288,-0.005985184,-0.01252311,GOOD,
,18044,103.1079,134.5597,97.31519,-0.003831576,0.0007927594,GOOD,
,18045,99.31856,118.8049,106.1695,-0.00506691,0.001151323,GOOD,
,18046,99.29575,136.9725,92.06639,-0.01298494,-0.003092967,GOOD,
,18047,93.37154,132.229,89.67915,-0.007104655,0.0121938,GOOD,
,18048,93.30214,129.0235,91.83887,-0.005536417,0.008964238,GOOD,
,18049,108.8967,143.4561,96.40499,-0.01227766,0.000453699,GOOD,
,18050,110.4625,146.6913,95.63448,-0.003560869,-0.002480728,GOOD,
,18051,105.1153,141.9182,94.06576,-0.01483368,-0.005410259,GOOD,
,18052,108.0034,141.6857,96.80885,-0.006082726,0.01164255,GOOD,
,18053,105.5229,139.3757,96.15312,-0.01731408,0.008717875,GOOD,
,18054,105.3794,141.9079,94.30892,-0.008560707,0.005795658,GOOD,
,18055,101.7284,138.2388,93.4579,-0.009802135,0.002878316,GOOD,
,18056,112.0993,146.5306,97.15797,-0.01099477,-3.414982E-05,GOOD,
,18057,112.379,142.5258,100.1372,0.005719332,0.003897915,GOOD,
,18058,101.1969,134.1425,95.80867,0.01482147,-0.007249453,GOOD,
,18059,102.4503,137.9647,94.30817,0.005175441,-0.006522555,GOOD,
,18060,102.5236,135.9283,95.78941,0.005307148,-0.008571524,GOOD,
,18061,126.397,153.6828,104.4517,0.01656777,-0.006112758,GOOD,
,18062,125.4639,149.2711,106.7448,0.01740189,-0.004607748,GOOD,
,18063,110.8346,141.3859,99.55733,0.0007365572,0.0003463739,GOOD,
,18064,98.14927,131.8428,94.54405,-0.01016309,0.007508005,GOOD,
,18065,96.48314,136.6707,89.65609,0.002034089,-0.004612624,GOOD,
,18066,99.79801,132.4009,95.72702,0.00409499,0.004488213,GOOD,
,18067,101.0157,133.4894,96.10497,0.003468182,-0.01076197,GOOD,
,18068,108.1242,146.2288,93.90603,-0.005009588,0.003527163,GOOD,
,18069,95.94666,134.4956,90.59943,-0.006785157,-0.0001439128,GOOD,
,18070,102.8298,146.7019,89.01989,-0.003930356,-0.00129036,GOOD,
,18071,110.7348,146.5021,95.994,-0.007263175,-0.008681288,GOOD,
,18072,101.1612,137.9784,93.11217,-0.008102189,-0.01053025,GOOD,
,18073,95.32111,132.4066,91.42881,-0.01157768,0.003900353,GOOD,
,18074,96.75269,136.9704,89.70985,-0.01320446,0.0002000232,GOOD,
,18075,89.47287,131.2731,86.5604,-0.007250988,-0.00903987,GOOD,
,18076,87.21452,108.9954,101.6212,-0.01227888,0.004319922,GOOD,
,18077,79.02641,105.8071,94.85517,-0.009177765,-0.001624544,GOOD,
,18078,107.4107,139.4706,97.80671,0.009911884,0.005610282,GOOD,
,18079,111.5357,147.4433,96.07102,-0.009446033,0.002009944,GOOD,
,18080,116.4448,150.1135,98.51538,-0.003280392,0.0001317236,GOOD,
,18081,124.0537,150.5216,104.6682,-7.560376E-05,-0.001717242,GOOD,
,18082,115.2867,154.8486,94.55308,-0.006626617,-0.003205167,GOOD,
,18083,109.1596,142.9926,96.95097,0.01104598,-0.00322469,GOOD,
,18084,110.7111,146.2211,96.15784,0.002630407,0.003907687,GOOD,
,18085,105.1721,155.2664,86.02545,0.005658354,0.009103274,GOOD,
,18086,93.14075,137.884,85.78862,0.005779692,0.005059009,GOOD,
,18087,101.1807,135.0877,95.12298,-0.009602136,0.003463739,GOOD,
,18088,101.4271,141.1685,91.24727,-0.01117891,0.01322805,GOOD,
,18089,101.0982,143.1832,89.67162,-0.01230449,0.008630073,GOOD,
,18090,98.06918,138.186,90.13058,-0.007460736,-0.0005976118,GOOD,
,18091,101.5655,141.3808,91.23464,-0.008553394,-0.005215111,GOOD,
,18092,103.4957,143.9525,91.3076,-0.0126557,0.005520022,GOOD,
,18093,105.7877,145.8483,92.11648,-0.006665638,0.0008952088,GOOD,
,18094,101.678,138.4336,93.28014,-0.007648547,-0.003719853,GOOD,
,18095,100.0265,139.8133,90.85944,-0.008648498,0.0116523,GOOD,
,18096,95.99966,128.6559,94.76411,0.009452128,0.008366626,GOOD,
,18097,102.7151,135.2312,96.46301,-0.008907037,-0.005910297,GOOD,
,18098,106.0245,147.9781,90.99392,-0.001853591,-0.001385495,GOOD,
,18099,103.9424,142.0599,92.92336,0.006111996,-0.0118133,GOOD,
,18100,102.9502,137.7466,94.9183,0.01051551,0.01146936,GOOD,
,18101,106.1118,139.0047,96.94773,0.005360814,-0.004336987,GOOD,
,18102,99.87342,132.7099,95.57629,0.00828998,-0.006683554,GOOD,
,18103,102.7639,143.0307,91.24625,-0.01292399,0.00285148,GOOD,
,18104,99.44791,148.46,85.07262,-0.003151122,-0.003429589,GOOD,
,18105,99.11132,131.3851,95.80338,-0.009243598,0.01226456,GOOD,
,18106,105.4694,139.5945,95.95377,-0.008653373,-0.01015461,GOOD,
,18107,101.1705,149.5175,85.93411,-0.003151122,0.004719948,GOOD,
,18108,94.2545,138.8764,86.19408,-0.01057284,-0.004849235,GOOD,
,18109,102.0058,134.7663,96.12737,-0.006872949,-0.007347026,GOOD,
,18110,95.28052,128.3152,94.30392,-0.01149231,-0.007688525,GOOD,
,18111,108.0326,148.9082,92.13822,-0.004286457,0.005124871,GOOD,
,18112,94.28466,133.9445,89.39636,-0.01274838,-0.004924848,GOOD,
,18113,90.65008,130.6028,88.14942,-0.01354102,-0.006768918,GOOD,
,18114,96.23481,139.7803,87.43592,0.003938908,-0.004432123,GOOD,
,18115,111.2443,154.6417,91.35976,0.007263175,-0.01293291,GOOD,
,18116,89.89066,125.0861,91.26602,0.009687491,-0.0004512612,GOOD,
,18117,86.56774,121.95,90.15257,-0.002142619,0.004451626,GOOD,
,18118,84.9435,119.9455,89.93941,-0.01347885,0.001612335,GOOD,
,18119,87.9818,122.8764,90.93439,-0.01612388,-0.004088187,GOOD,
,18120,86.11794,123.0232,88.90176,-0.007493663,0.01302559,GOOD,
,18121,92.09289,129.9409,90.00856,-0.01015334,0.007268976,GOOD,
,18122,99.83292,131.6292,96.32197,-0.01297763,-0.00419795,GOOD,
,18123,109.7859,140.6612,99.12334,-0.01085331,0.004368699,GOOD,
,18124,109.8334,143.4644,97.22858,-0.00958871,-0.004083311,GOOD,
,18125,101.5717,136.4085,94.56606,-0.006438827,-0.002595366,GOOD,
,18126,107.3908,137.0631,99.50629,-0.01600682,-0.002878316,GOOD,
,18127,91.47105,127.9812,90.76978,-0.01411906,-0.002278266,GOOD,
,18128,121.9535,164.1414,94.35829,0.0006755787,0.01680645,GOOD,
,18129,84.08836,118.3518,90.23287,0.01548365,-0.004815084,GOOD,
,18130,88.19769,122.5045,91.43423,0.008158272,0.0009049602,GOOD,
,18131,105.2315,139.1377,96.05161,-0.01533487,0.005641994,GOOD,
,18132,108.6668,131.9363,104.6012,-0.009602136,-0.002085557,GOOD,
,18133,102.2771,142.845,90.93208,-0.0133703,0.01098152,GOOD,
,18134,90.10925,127.5506,89.72026,-0.006604659,-0.001292797,GOOD,
,18135,104.5838,146.4272,90.7082,-0.01052894,-0.0007464203,GOOD,
,18136,97.10654,136.966,90.04084,-0.01318007,-0.006612816,GOOD,
,18137,112.3873,146.3178,97.54921,-0.0082095,-0.004924848,GOOD,
,18138,85.44569,119.2774,90.97784,-0.006785157,0.002961243,GOOD,
,18139,105.8514,143.1795,93.8901,-0.005065692,0.008317849,GOOD,
,18140,99.4445,120.1575,105.1075,-0.001957246,0.002805141,GOOD,
,18141,113.45,142.8101,100.8903,-0.003231601,-0.007205552,GOOD,
,18142,113.7457,149.027,96.9334,-0.004465716,-0.0001195144,GOOD,
,18143,114.5445,146.338,99.4079,-0.006907094,-0.007520214,GOOD,
,18144,118.2131,145.5951,103.1152,-0.007950962,0.005427323,GOOD,
,18145,87.58605,130.3491,85.33569,-0.008424125,-0.004434561,GOOD,
,18146,96.13319,132.6127,92.06444,-0.008738747,-0.01134252,GOOD,
,18147,108.1322,138.6009,99.0816,-0.01048259,0.003041752,GOOD,
,18148,104.7149,140.9765,94.3334,-0.01409954,-0.005049258,GOOD,
,18149,105.1332,135.9495,98.21232,-0.001870673,-0.002522191,GOOD,
,18150,117.216,148.8359,100.0191,-0.008043649,0.007520214,GOOD,
,18151,120.618,160.34,95.53757,0.0003317055,-0.002710005,GOOD,
,18152,103.6175,143.3632,91.79077,-0.00694124,-0.005363919,GOOD,
,18153,102.423,144.5103,90.01241,-0.01213864,0.005412696,GOOD,
,18154,100.7671,138.1359,92.64374,-0.003270622,0.0008025107,GOOD,
,18155,102.5158,141.489,92.0178,-0.007436341,0.0104156,GOOD,
,18156,103.9401,141.1022,93.55203,-0.01353371,-0.002331919,GOOD,
,18157,100.8594,138.4724,92.5032,-0.006519306,-0.006949418,GOOD,
,18158,104.8678,144.2138,92.35048,-0.007514402,0.008427612,GOOD,
,18159,104.4414,143.4862,92.44135,-0.008436312,0.003839387,GOOD,
,18160,99.13441,131.8626,95.47871,-0.009772864,-0.0003610009,GOOD,
,18161,87.56854,117.6122,94.55827,-0.01352031,-0.006317656,GOOD,
,18162,111.4136,146.3617,96.67503,-0.005692499,-0.001234269,GOOD,
,18163,105.1236,136.2913,97.95706,5.366588E-05,0.01064733,GOOD,
,18164,108.8865,142.0305,97.36349,-0.01128744,0.007759262,GOOD,
,18165,107.7073,140.0973,97.63806,-0.008975328,0.005893231,GOOD,
,18166,113.101,148.431,96.77109,-0.009131411,0.01044487,GOOD,
,18167,106.6937,145.845,92.9076,-0.005818113,0.005693208,GOOD,
,18168,97.61907,136.1881,91.03306,0.002835281,0.002763678,GOOD,
,18169,98.89275,136.4979,92.0115,-0.01220206,-0.006337179,GOOD,
,18170,99.77639,134.0712,94.51399,-0.01282643,-0.005734672,GOOD,
,18171,105.8423,140.7148,95.52634,-0.00332185,-0.006471341,GOOD,
,18172,106.3687,138.5872,97.47531,-0.008070481,0.005871271,GOOD,
,18173,97.75635,135.3146,91.74959,0.0004170594,-0.0009220451,GOOD,
,18174,101.3435,137.7985,93.40174,-0.001290199,-0.004612624,GOOD,
,18175,98.05523,135.8635,91.65826,-0.002955999,-0.008310535,GOOD,
,18176,103.4417,137.0011,95.89043,-0.004634006,-0.01201086,GOOD,
,18177,100.2217,140.2652,90.74345,-0.006292474,0.004268687,GOOD,
,18178,96.47109,136.2141,89.94538,-0.01059478,-0.003136868,GOOD,
